month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202602,02921,"cranston, ri",881750.0,-0.0087,0.1316,19,-0.1364,-0.1915,41.0,-0.0899,-0.0471,2,-0.75,-0.6667,0,,,0.0,0.0,0.0,8.0,,1.0,0.2431,0.2431,0.1523,11.0,-0.0833,-0.3714,374.0,-0.0108,0.0311,2574.0,0.0251,0.13,975130.0,0.0422,-0.0223,30,-0.0909,-0.2683,0.5789,0.0335,-0.1657,0.0
202602,02921,"cranston, ri",982000.0,0.1041,0.2603,19,-0.1364,-0.1915,47.0,0.0449,0.0941,4,-0.5,-0.3333,0,,,0.0,0.0,0.0,2.0,,-0.5,0.0571,0.0571,-0.0337,12.0,0.0,-0.3143,379.0,0.0033,0.0458,2577.0,0.0265,0.1315,1027902.0,0.0986,0.0306,31,-0.0606,-0.2439,0.6316,0.0861,-0.1131,0.0
202602,02921,"cranston, ri",982000.0,0.1041,0.2603,19,-0.1364,-0.1915,47.0,0.0449,0.0941,2,-0.75,-0.6667,0,,,0.0,0.0,0.0,8.0,,1.0,0.2431,0.2431,0.1523,12.0,0.0,-0.3143,379.0,0.0033,0.0458,2577.0,0.0265,0.1315,1027902.0,0.0986,0.0306,30,-0.0909,-0.2683,0.6316,0.0861,-0.1131,0.0
202602,02921,"cranston, ri",881750.0,-0.0087,0.1316,19,-0.1364,-0.1915,41.0,-0.0899,-0.0471,4,-0.5,-0.3333,0,,,0.0,0.0,0.0,2.0,,-0.5,0.0571,0.0571,-0.0337,12.0,0.0,-0.3143,374.0,-0.0108,0.0311,2574.0,0.0251,0.13,975130.0,0.0422,-0.0223,31,-0.0606,-0.2439,0.6316,0.0861,-0.1131,0.0
202602,02889,"warwick, ri",493700.0,0.0619,0.1551,29,-0.1212,-0.3256,33.0,-0.3702,-0.1382,22,-0.2143,-0.2143,0,,,0.0,0.0,0.0,14.0,2.5,2.5,0.1481,0.1153,0.1095,45.0,-0.0426,0.1688,374.0,0.0019,0.267,1261.0,0.0469,-0.1301,473356.0,0.0338,0.0102,72,-0.1588,-0.1173,1.5517,0.1275,0.6564,0.0
202602,02889,"warwick, ri",477100.0,0.0262,0.1163,33,-0.0152,-0.2442,34.0,-0.3558,-0.1184,34,0.2143,0.2143,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0328,-0.0386,45.0,-0.0426,0.1688,387.0,0.0353,0.3092,1275.0,0.059,-0.1201,493541.0,0.0779,0.0533,78,-0.0882,-0.0432,1.3846,-0.0396,0.4893,0.0
202602,02889,"warwick, ri",477100.0,0.0262,0.1163,33,-0.0152,-0.2442,34.0,-0.3558,-0.1184,22,-0.2143,-0.2143,0,,,0.0,0.0,0.0,14.0,2.5,2.5,0.1481,0.1153,0.1095,45.0,-0.0426,0.1688,387.0,0.0353,0.3092,1275.0,0.059,-0.1201,493541.0,0.0779,0.0533,72,-0.1588,-0.1173,1.3846,-0.0396,0.4893,0.0
202602,02889,"warwick, ri",493700.0,0.0619,0.1551,29,-0.1212,-0.3256,33.0,-0.3702,-0.1382,34,0.2143,0.2143,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0328,-0.0386,43.0,-0.0957,0.1039,374.0,0.0019,0.267,1261.0,0.0469,-0.1301,473356.0,0.0338,0.0102,78,-0.0882,-0.0432,1.4655,0.0413,0.5702,0.0
202602,02889,"warwick, ri",493700.0,0.0619,0.1551,29,-0.1212,-0.3256,33.0,-0.3702,-0.1382,22,-0.2143,-0.2143,0,,,0.0,0.0,0.0,14.0,2.5,2.5,0.1481,0.1153,0.1095,43.0,-0.0957,0.1039,374.0,0.0019,0.267,1261.0,0.0469,-0.1301,473356.0,0.0338,0.0102,72,-0.1588,-0.1173,1.4655,0.0413,0.5702,0.0
202602,02889,"warwick, ri",477100.0,0.0262,0.1163,33,-0.0152,-0.2442,34.0,-0.3558,-0.1184,34,0.2143,0.2143,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0328,-0.0386,43.0,-0.0957,0.1039,387.0,0.0353,0.3092,1275.0,0.059,-0.1201,493541.0,0.0779,0.0533,78,-0.0882,-0.0432,1.3077,-0.1166,0.4123,0.0
